Avg Threads Running,1,1,2.0999999999999996,2.8000000000000003,3.8,4.3,5,5.8,6.399999999999999,7.1,7.6,8,7.555555555555556,7.5,7,7.166666666666666,9.833333333333332,10,10.75,11.666666666666668,14.5,24,24,24,24,24,13,13,16,16,16,16,16,16,16,16,19,19,40,40,40,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,30,30,55,55,55,55,55,55,55,55,55,55
Peak Threads Connected,1,1,12,12,12,12,12,12,12,12,12,12,11,11,9,9,24,24,24,24,24,24,24,24,24,24,13,13,19,19,19,19,19,19,19,19,19,19,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,30,30,55,55,55,55,55,55,55,55,55,55
Peak Threads Running,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,2,2,8,8,8,8,8,8,8,8,8,8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,14,14,21,21,21,21,21,21,21,21,21,21
com select,27.333333333333336,27.333333333333336,44.66666666666667,107.77777777777779,166.33333333333334,226.66666666666669,293.8888888888889,345.22222222222223,409.44444444444446,473.2222222222223,532.7777777777778,559,477.44325,423.1298857142857,366.0862333333333,300.88944000000004,545.3033159587446,538.231258575527,439.9941000427533,400.7720417151404,544.5485349810643,190.87749623682888,240.50117912694432,197.8,197.8,197.8,255.04091821374809,205.41723532363272,155.7935524335173,179.21690070210633,225.70636910732202,185.4,185.4,185.4,238.6304413239719,192.14097291875626,145.65150451354063
com set_option,1,1,2.4444444444444446,7.555555555555555,12.555555555555555,17.11111111111111,22.11111111111111,26.444444444444446,30.555555555555554,35.333333333333336,39.88888888888889,43.22222222222222,36.85905,32.230171428571424,28.033133333333332,23.387520000000002,43.69524232006211,44.40563801920918,36.94245404018811,34.29744889479807,45.04684074147897,17.949046663321624,22.615378825890616,18.6,18.6,18.6,23.98261414952333,19.31628198695434,14.649949824385349,17.013039117352058,21.426278836509532,17.6,17.6,17.6,22.653159478435306,18.239919759277832,13.826680040120362
com show_binlog_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_binlogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_charsets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_client_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_collations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_func,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_proc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_databases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_logs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_mutex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_status,1,1.1111111111111112,1,0.888888888888889,1,1.1111111111111112,1,1,0.888888888888889,1.1111111111111112,1,1.1111111111111112,0.969975,0.8710857142857142,0.6622,0.67464,0.9981146722856826,1.1226144443058501,0.8288371098760153,0.7621655309955127,0.9966115208291807,0.386001003512293,0.48635223281485196,0.4,0.4,0.4,0.5157551430005017,0.4154039136979428,0.31505268439538386,0.3866599799398195,0.4869608826479439,0.4,0.4,0.4,0.5148445336008024,0.41454363089267804,0.3142427281845537
com show_errors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_fields,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_function_code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_function_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_grants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_index_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_keys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_master_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_open_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_plugins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_privileges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_procedure_code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_procedure_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_processlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_profile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_profiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_relaylog_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_slave_hosts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_slave_status,1,1,1,0.888888888888889,1,1,1,1,1,1.1111111111111112,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.9981146722856826,0.9978795060496445,0.7104318084651561,0.7621655309955127,0.9966115208291807,0.386001003512293,0.48635223281485196,0.4,0.4,0.4,0.5157551430005017,0.4154039136979428,0.31505268439538386,0.3866599799398195,0.4869608826479439,0.4,0.4,0.4,0.5148445336008024,0.41454363089267804,0.3142427281845537
com show_status,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.9981146722856826,0.9978795060496445,0.8288371098760153,0.7621655309955127,0.9966115208291807,0.386001003512293,0.48635223281485196,0.4,0.4,0.4,0.5157551430005017,0.4154039136979428,0.31505268439538386,0.3866599799398195,0.4869608826479439,0.4,0.4,0.4,0.5148445336008024,0.41454363089267804,0.3142427281845537
com show_storage_engines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_table_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_table_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_thread_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_user_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_variables,1,1,1,0.888888888888889,1.1111111111111112,1.1111111111111112,0.888888888888889,1,0.888888888888889,1.1111111111111112,0.888888888888889,1,0.8622,0.6533142857142856,0.5518333333333333,0.5622,0.9981146722856826,1.1226144443058501,0.8288371098760153,0.8891931194947646,1.1959338249950169,0.5790015052684395,0.7295283492222779,0.6,0.6,0.6,0.7736327145007525,0.6231058705469141,0.4725790265930758,0.3866599799398195,0.4869608826479439,0.4,0.4,0.4,0.5148445336008024,0.41454363089267804,0.3142427281845537
com show_warnings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com shutdown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com signal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com slave_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com slave_stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_close,1.1111111111111112,1,0.888888888888889,0.888888888888889,1,1,1.1111111111111112,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.44976000000000005,0.9981146722856826,1.1226144443058501,0.8288371098760153,0.8891931194947646,1.1959338249950169,0.1930005017561465,0.24317611640742598,0.2,0.2,0.2,0.25787757150025087,0.2077019568489714,0.15752634219769193,0.5799899699097292,0.7304413239719159,0.6,0.6,0.6,0.7722668004012035,0.6218154463390171,0.4713640922768305
com stmt_execute,1.1111111111111112,1,0.888888888888889,0.888888888888889,1,1,1.1111111111111112,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.44976000000000005,0.9981146722856826,1.1226144443058501,0.8288371098760153,0.8891931194947646,1.1959338249950169,0.1930005017561465,0.24317611640742598,0.2,0.2,0.2,0.25787757150025087,0.2077019568489714,0.15752634219769193,0.5799899699097292,0.7304413239719159,0.6,0.6,0.6,0.7722668004012035,0.6218154463390171,0.4713640922768305
com stmt_fetch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_prepare,1.1111111111111112,1,0.888888888888889,0.888888888888889,1,1,1.1111111111111112,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.44976000000000005,0.9981146722856826,1.1226144443058501,0.8288371098760153,0.8891931194947646,1.1959338249950169,0.1930005017561465,0.24317611640742598,0.2,0.2,0.2,0.25787757150025087,0.2077019568489714,0.15752634219769193,0.5799899699097292,0.7304413239719159,0.6,0.6,0.6,0.7722668004012035,0.6218154463390171,0.4713640922768305
com stmt_reprepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_send_long_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com truncate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com uninstall_plugin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com unlock_binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com unlock_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com update,0,0,6,42.333333333333336,72,108.11111111111111,145.66666666666669,175.33333333333334,213.66666666666669,247.33333333333334,275.77777777777777,298.55555555555554,254.349,227.89779999999996,195.12826666666666,160.7892,277.3649772651658,268.9285268803792,219.40502351432238,202.86305883330562,266.69324297388874,98.62325639739086,124.26299548419468,102.2,102.2,102.2,131.77543903662817,106.13569994982439,80.49596086302057,90.47843530591776,113.94884653961887,93.6,93.6,93.6,120.47362086258777,97.00320962888665,73.53279839518555
com update_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_commit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_end,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_prepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_recover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_rollback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler delete,0,0,0,2,3.3333333333333335,5,7.777777777777779,10,13.333333333333334,15.555555555555557,15.555555555555557,17.11111111111111,14.6574,13.50182857142857,12.029966666666665,9.44496,14.417211933015414,12.473493825620556,9.472424112868747,10.162207079940169,13.155272074945184,3.8600100351229303,4.86352232814852,4,4,4,5.157551430005017,4.154039136979428,3.1505268439538385,1.9332998996990973,2.4348044132397195,2,2,2,2.574222668004012,2.07271815446339,1.5712136409227684
handler discover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler external_lock,117.11111111111111,117.11111111111111,241.33333333333334,808.2222222222223,1303.4444444444446,1842.6666666666667,2426.4444444444443,2883.3333333333335,3449.7777777777783,3990.666666666667,4489.888888888889,4779.555555555556,4070.66175,3619.6877999999997,3120.507133333333,2571.27792,4548.852168126871,4467.381813646002,3652.4483326207783,3333.2039222203757,4462.228423360573,1589.1661314601101,2002.3121424987453,1646.8,1646.8,1646.8,2123.3639237330653,1710.2179126944307,1297.0719016557955,1521.3136910732196,1915.9475927783355,1573.8,1573.8,1573.8,2025.6558174523568,1631.0219157472416,1236.3880140421265
handler mrr_init,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_first,1.8888888888888888,2.111111111111111,1.777777777777778,1.8888888888888888,2.111111111111111,2.2222222222222223,2,2,2,2.2222222222222223,2,2,1.6166249999999998,1.4155142857142855,1.1036666666666666,0.8995200000000001,1.9962293445713652,2.1204939503554945,1.6576742197520307,1.6513586504902775,2.3918676499900338,0.5790015052684395,0.7295283492222779,0.6,0.6,0.6,0.7736327145007525,0.6231058705469141,0.4725790265930758,0.5799899699097292,0.7304413239719159,0.6,0.6,0.6,0.7722668004012035,0.6218154463390171,0.4713640922768305
handler read_key,95.22222222222223,106.11111111111111,119.33333333333334,277.22222222222223,415.6666666666667,525.1111111111111,670.5555555555555,776.8888888888889,873.6666666666667,1016,1118.3333333333335,1168.4444444444446,968.7894749999999,842.231,733.2761333333333,576.9296400000001,1087.83409116114,1101.7837096170638,893.1311885421121,827.5847390726274,1144.3093482160652,472.0792272955343,594.808780732564,489.2,489.2,489.2,630.7685398896135,508.038986452584,385.3094330155544,475.01178535606823,598.2314443329991,491.4,491.4,491.4,632.4865095285857,509.266850551655,386.0471915747242
handler read_last,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_next,0,0,0.5555555555555556,93.22222222222223,177.44444444444446,240.77777777777777,347.6666666666667,420.88888888888886,495.55555555555554,572.5555555555555,600,645.8888888888889,536.611725,459.60659999999996,402.9487,302.35116000000005,535.6548741266497,518.6478732693027,410.27436938862763,408.77477979059324,558.1024516643412,327.90785248369286,413.15622177621674,339.8,339.8,339.8,438.1339939789262,352.88562468640237,267.6372553938786,214.9829488465396,270.7502507522568,222.4,222.4,222.4,286.2535606820461,230.48625877632898,174.71895687061186
handler read_prev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_rnd,42.66666666666667,48,42.66666666666667,48,48,53.333333333333336,48,48,42.66666666666667,53.333333333333336,48,48,36.2124,36.58559999999999,26.488,21.58848,47.90950426971277,53.88549332668081,39.78418127404874,42.68126973574871,57.40482359976081,9.264024084295032,11.672453587556447,9.6,9.6,9.6,12.37812343201204,9.969693928750626,7.561264425489213,18.559679037111334,23.374122367101307,19.2,19.2,19.2,24.712537612838513,19.898094282848547,15.083650952858576
handler read_rnd_next,3437.111111111111,3409.4444444444443,3325.4444444444443,3233.5555555555557,3590.2222222222226,3619.2222222222226,3304.111111111111,3424.2222222222226,3196.666666666667,3592.111111111111,3254,3412.666666666667,2881.0413,2400.93,2039.0241666666666,1816.24332,3336.919152711545,3628.5393538730195,2762.1588713125266,2824.9665406348677,3742.674905321905,1427.8177119919717,1799.0169091821376,1479.6,1479.6,1479.6,1907.7782739588558,1536.5790767686904,1165.3798795785249,1392.5559177532598,1753.78961885657,1440.6,1440.6,1440.6,1854.2125877632898,1492.97888665998,1131.74518555667
handler update,0,0,6,61.88888888888889,105.33333333333334,168.66666666666669,230.77777777777777,281.44444444444446,351.8888888888889,406.44444444444446,435.33333333333337,473.2222222222223,404.8029,366.4004285714285,308.4748333333333,251.41584000000003,432.0727514694466,406.8853685917426,328.10109020949125,318.966274721622,421.7659956149093,176.59545910687405,222.50614651279474,183,183,183,235.95797792272953,190.04729051680883,144.1366031108881,114.83801404212639,144.62738214643934,118.8,118.8,118.8,152.90882647943832,123.11945837512538,93.33009027081245
handler write,1198,1197.4444444444446,1235.7777777777778,1354,1641.6666666666667,1814.5555555555554,1866.3333333333335,2077.1111111111113,2188.4444444444443,2490.4444444444443,2523.222222222222,2683.4444444444443,2293.23645,1972.029171428571,1694.9008999999999,1471.2774000000002,2602.084950648775,2653.7358114007734,2123.717486105173,2016.3089122486285,2686.266693242974,1055.9057451078775,1330.4165328650274,1094.2,1094.2,1094.2,1410.8481936778724,1136.3374059207224,861.8266181635724,941.9037111334003,1186.2367101303912,974.4,974.4,974.4,1254.1612838515546,1009.8282848545638,765.4952858575728
handler total commit,0,0,30.22222222222222,164.77777777777777,280.77777777777777,409.44444444444446,550.6666666666667,658.4444444444445,795.6666666666667,922.5555555555557,1041.7777777777778,1110,946.156725,842.231,725.8815666666667,596.6066400000001,1051.5692580680936,1028.6890357989273,841.2696665241556,766.2304138274887,1025.7125772373927,361.8759407927747,455.9552182639237,375,375,375,483.5204465629704,389.44116909182134,295.36189162067234,346.4473420260782,436.3169508525578,358.4,358.4,358.4,461.3007021063189,371.4310932798395,281.5614844533601
handler total prepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler total rollback,0,0,0,0.4444444444444445,0.888888888888889,1.3333333333333335,1.5555555555555558,1.8888888888888888,2.2222222222222223,2.666666666666667,4.222222222222222,4.222222222222222,3.66435,3.266571428571428,2.869533333333333,2.69856,6.764999445491848,7.234626418859922,6.393886276186405,5.081103539970084,7.972892166633446,2.316006021073758,2.9181133968891118,2.4,2.4,2.4,3.09453085800301,2.4924234821876565,1.8903161063723033,4.446589769307924,5.600050150451355,4.6,4.6,4.6,5.920712136409227,4.767251755265797,3.613791374122367
handler total savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler total savepoint_rollback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpu System,99.63888888889616,99.63888888888606,99.27777777777212,98.97222222221494,98.63888888888445,98.44444444445091,98.13888888889373,97.80555555555313,97.49999999998586,97.13888888889213,96.77777777777818,96.83333333334505,96.83333333333495,96.88888888889173,96.86111111111839,96.88888888889173,97.0277777777887,97.05555555557213,97.4369281250004,97.22314783960901,97.22222222221212,97.30555555556244,97.33333333333576,97.58694866070809,97.22314783959892,97.16666666665535,97.13888888888201,97.66666666666879,97.16635181686732,97.33333333334586,97.30555555555233,97.277777777779,97.90000000000721,97.2768700678016,97.27777777776888,97.25000000000566,97.4522827135417,97.44440574429942,97.13984227480053,97.11111111111879,97.30347291667042,97.36893068400066,97.36088269599767,97.25061097534447,97.31317170706004,97.38946900688089,97.40527697885024,97.38801822828175,97.41666666664564,97.53501000283664,97.4444444444392,97.32142857142857,97.36111111111919,97.5685249437401,97.24938875304167,97.22222222222221,97.446905208335,97.19537931800956,97.42549699925605,97.19382084908203,97.36735880398588,97.16603689707692,97.41661562499009,97.08398133749269,97.27482452303381,97.31199166667042,97.30259166667042,97.59482864485666,97.85143834331997,97.0290981785881,97.05555555556202,97.21348956845229,97.21348956845229,97.06286714161139,96.97121262643063,97.76693521482309,97.9666666666526,97.75777788896234,97.11111111109858,97.05555555555192,97.59506893484442,97.1246405800666,97.1246405800666,97.30555555556244,98.07004669781125,97.74849842768232,97.24842767296742,97.74024371070122,97.1395245501032,97.17816830976841,97.63251848479183,97.1569607598105,97.1569607598105,97.10796915166627,97.22314783960901,97.33377770371847,97.33377770371847,97.86268955174332,98.1295568143969,97.09556527171563,97.09556527171563,96.92813259036798,96.92813259036798,96.92813259036798,98.74999999998181,97.37182705136468,96.70613742494632,96.70613742494632,96.77598665924543,96.75000000000053,96.75000000000053,97.63806666665747,97.04166666665515,97.09374999999909,97.09374999999909,97.20055988803404,97.82588482304443,98.10582883424102,97.00128516350084,96.87382768538203,96.94342558630048
cpu User,0.8055555554165039,0.8333333332201518,2.000000000084078,3.1388888889018243,4.027777777810115,4.9722222221640155,5.999999999928858,7.000000000132584,8.027777777816583,9.083333333385074,10.416666666747512,10.138888888791877,9.97222222221252,9.888888888882422,9.888888888882422,9.777777777748675,9.63888888881128,9.583333333284829,8.53418437499672,9.302454737325949,9.277777777768076,9.305555555490882,9.444444444428276,8.630207142880277,9.580139953300392,9.638888888972968,9.583333333365673,7.6416666666530855,9.2788087565188,9.250000000045272,9.222222222241626,8.999999999974131,7.262500000057723,9.364232522100565,9.333333333213684,9.361111111017333,8.945318472485148,8.972975386713737,9.857825169436472,9.91666666668607,9.323098958333333,8.922756810617516,8.950049987322789,9.747833814733706,9.747563109299072,9.414574538868479,9.409778666938257,9.447593642228174,9.472222222231924,9.502715061562576,9.500000000116417,9.53571428576002,9.388888888901823,8.438648724797725,9.140920204512529,9.22222222216078,8.405132291646629,9.302454737325947,8.438648724714472,9.196488108462079,8.322543135790536,9.27983996442684,8.488262946402132,13.691401910828766,13.052156231908969,13.497233333253437,13.544433333253158,12.78847208326649,12.104572713555106,16.46490448687532,16.277777777819814,12.7893683909231,12.7893683909231,13.154605674356187,12.809825497430072,8.5661829463443,7.799999999988358,8.601311048826233,11.944444444492952,12.083333333268659,9.690457527207444,11.376422052709295,11.376422052709295,12.3333333333398,8.684789859832884,9.444610491655084,11.542309891299933,9.479237421328984,12.191735170001026,12.466066581010825,10.45887403563582,12.24693826538272,12.24693826538272,12.56783776060241,12.69021437292536,12.62289618384324,12.62289618384324,10.118829153373337,8.183188936986967,11.5865084322953,11.5865084322953,11.180168595634237,11.180168595634237,11.180168595634237,4.100000000034925,9.248507338124789,11.591060707011891,11.591060707011891,14.202334630392254,15.321428571457677,15.321428571457677,12.208866666806086,15.29166666684129,13.843750000160071,13.843750000160071,10.497900419945113,8.152931913639874,7.103141871645363,11.744966442878214,12.317118919511145,12.337445815278226
